48, 36, 27, 13, 6, 3, 2, 0, 0, 0
50, 34, 27, 12, 6, 3, 2, 0, 0, 0
49, 34, 27, 12, 5, 3, 2, 0, 0, 0
49, 34, 28, 12, 5, 3, 2, 0, 0, 0
46, 32, 27, 13, 5, 2, 2, 0, 0, 0
46, 36, 29, 12, 3, 2, 2, 0, 0, 0
46, 36, 27, 12, 3, 2, 2, 0, 0, 0
47, 36, 27, 13, 5, 2, 2, 0, 0, 0
50, 36, 27, 13, 5, 2, 2, 0, 0, 0
50, 40, 34, 26, 24, 31, 34, 43, 19, 14
50, 40, 33, 28, 25, 33, 38, 43, 19, 15
48, 40, 33, 28, 26, 31, 38, 42, 21, 15
48, 41, 32, 27, 25, 32, 38, 41, 21, 15
49, 42, 32, 28, 22, 30, 39, 41, 20, 12
49, 43, 32, 28, 22, 30, 39, 41, 18, 10
48, 43, 32, 28, 21, 28, 31, 35, 14, 10
48, 43, 32, 28, 21, 28, 31, 35, 14, 10
49, 46, 38, 36, 25, 31, 37, 39, 19, 11
48, 41, 33, 30, 24, 32, 36, 38, 19, 11
50, 42, 31, 28, 24, 32, 36, 36, 17, 9
50, 40, 31, 29, 26, 32, 35, 36, 17, 9
50, 40, 29, 29, 26, 33, 35, 35, 18, 9
47, 40, 29, 29, 26, 33, 34, 29, 14, 2
51, 39, 29, 29, 25, 34, 34, 29, 14, 2
51, 41, 33, 33, 26, 34, 34, 31, 15, 2
48, 41, 33, 33, 25, 32, 34, 31, 15, 2
47, 33, 27, 28, 23, 34, 37, 36, 16, 2
48, 33, 26, 29, 24, 34, 39, 37, 15, 4
48, 33, 26, 29, 24, 34, 39, 39, 15, 4
48, 32, 24, 20, 14, 22, 21, 12, 5, 3
48, 34, 29, 21, 14, 19, 20, 12, 5, 3
49, 37, 29, 20, 15, 19, 20, 12, 5, 3
49, 31, 21, 13, 5, 2, 4, 2, 4, 3
49, 31, 23, 15, 5, 2, 4, 2, 4, 3
49, 31, 18, 14, 5, 2, 4, 2, 4, 3
48, 30, 17, 11, 5, 2, 4, 2, 4, 3
48, 30, 17, 11, 5, 2, 4, 2, 4, 3
48, 31, 19, 12, 7, 2, 4, 2, 4, 3
